id,jour,hippo,numcourse,cl,dist,partant,typec,numero,cheque,cheval,sexe,age,cotedirect,coteprob,recence,ecurie,distpoids,ecar,redkm,handiecords,corde,defoeil,recul,gains,musiquept,musiqueche,m1,m2,m3,m4,m5,m6,jockey,musiquejoc,montesdujockeyjour,couruejockeyjour,victoirejockeyjour,entraineur,musiqueent,monteentraineurjour,courueentraineurjour,victoireentraineurjour,coursescheval,victoirescheval,placescheval,coursesentraineur,victoiresentraineur,placeentraineur,coursesjockey,victoiresjockey,placejockey,dernierhippo,dernierealloc,derniernbpartants,dernieredist,derniereplace,dernierecote,dernierJoc,dernierEnt,dernierProp,proprietaire,nbcoursepropjour,europ,amat,arrive,txrecl,pays,meteo,lice,natpis,pistegp,prix,poidmont,pourcVictEntHippo,pourcPlaceEntHippo,pourcVictJockHippo,pourcPlaceJockHippo,pourcVictChevalHippo,pourcPlaceChevalHippo,nbrCourseJockHippo,nbrCourseEntHippo,nbrCourseChevalHippo,pere,mere,peremere,coteleturf,tempstot,vha,recordG,txreclam,gainsCarriere,gainsVictoires,gainsPlace,gainsAnneeEnCours,gainsAnneePrecedente,jumentPleine,indicateurInedit,handicapDistance,handicapPoids,nbCourseCouple,TxVictCouple,TxPlaceCouple,nbVictCouple,nbPlaceCouple,nbCourseCoupleHippo,TxVictCoupleHippo,TxPlaceCoupleHippo,nbVictCoupleHippo,nbPlaceCoupleHippo,id,createdAt,updatedAt
46,2019-02-17T05:00:00.000Z,Angers,2253613857,1er,3400,11,Haies,1,18.000 €,Sault,M,4,2.8,6,23,,,,,,0,Oeil,0,20 960 €,Ah3h(18)4h2h,Ah 3h (18) 4h 2h Ah Th 5p 7p 8p 1p 10p 7p 7p 5p ,10,3,4,2,10,10,M. Viel,Th 1s 1h Dm 10a 3h 3s Da 7m 12m 3a 7m 1m 12a 9a 10m Dm 2s Ah As Dm 11a 1h 5h Ah 1a Dm 9a 12a Dm 3h 7h As 4h Ah 5h 1h As 7h 3a 3s Ts 1h Ts 3h (18) 1m 7h 4h 1h 6s 8h Th Da 12a 7a 8m Ah 9h 2s 2h 1m 5m 6a 2h 8s 5m 6h 1h 4a 5m Ah 4s 6s 4h 6m 6h 3h 5m Da Th 4s 6h 10h 1p 10a 2m Npl.a 4s 5m 12m 6m 7m 3s Dm 8m 5s 6p 7m 2s 10m ,3,3,2,L. Viel,Th 3p 1s 1h 2h 3h 3s 13p As Th 1h 5h Ah 14p 11p 6h 3h 7h 4s As 6h 4h Ah As 5h 1h 4s As 7h 6s 6p 16p 3s Ts 5h 1h 6s Ts Ah 3h (18) 7h 4h 6h 9h 7h 1h 6s 5s 8h Th Ah 9p 9h 2s 2h 2h 4s Ah 2h 5s 8s 10p 6h 5h 1h 8h Ah 5h 6s 6h 4s 4s 6s 4h Th 4h 2h 3h 6h 1s 2s 6h 4h 10h 14p 1p 8h 4s 2s 2p 7p 1h 2s 5s 13p 8p 4h 8h 8p 6p ,4,4,3,14,1,3,325,29,98,282,22,68,Pau,30.000 €,8,3300,arr.,6.5,M. Viel,L. Viel,b. hermange/m. cousin/l.viel (s),b. hermange/m. cousin/l.viel (s),0,,,,,,,,,,,66,7.44,37.19,0,27.27,0,0,11,121,0,Soldier of fortune,Sarrola,,,,54,null,12,1232000,0,1232000,420000,812000,0,0,0,700,4,0,50,0,2,0,0,0,0,0,22536138571,2019-02-17T23:46:36.000Z,0000-00-00 00:00:00
47,2019-02-17T05:00:00.000Z,Angers,2253613857,4e,3400,11,Haies,2,18.000 €,Fabiano Bello,H,4,10.1,10,14,,,,,,0,Oeil/A,0,1 710 €,6h(18)7h6h,6h (18) 7h 6h ,6,7,6,0,0,0,E. Métivier,2h 6h 4s Ah 12h 1h 3s 12h (18) 7s 8h 8s Ah 5s 5h 1s Th 2h 4s 7s 1s 1s Ts 4h 6s 2h 4h Th 6h 3s dér.s 1s As dér.s 4s Th 2h 1s 8h 2h 2s Ts 4s 2s 1s Ah 4s Ts 1s 1s 3s 1s Ah 4h Ts 4s 6s 6s 3s 2s 3s 2s 2s 5s 3s 1s 1s 2s 7p 2s 3s 6h 2s 2s 7p 4p 3p 7s 1s 10s 2s 5h 2s 2s 5p 3s 8h 5h 4s 1s 5s 2s 1s Npl.h 4s 6p 7h 3s 10h 3s Ts ,3,3,0,J.-D. Marion (s),7h Th Ts 4s 6h 5s 8s s 9p 5p 2h 6h 12s 4s Ah 5h 1h 3s 12h 2h (18) 7s 4h 8h Ah 8s Ah 5h 3s 2s As 5s 7s 4s 9s 3s 1s 5s Ts 6s 5h As Th 3h 4s 6h 9p 3s dér.s 2s 2s 6s 3s 6s 1s As Ah 2h 2s 7h 4s 10p 2p 2s Ts 5s 5s 2s 2s 2s 11h 2s 4s Ts 1s 1s 3s 3s 6s 1s Ah 4h 1s 6s 3s 3s 2s 2s 4s 2s 4s 5s Th 3s 2s 6p 7s 2s Ts 5s 3s ,6,6,0,3,0,0,326,30,121,153,17,52,Pau,18.000 €,10,3300,6e,22,E. Métivier,J.-D. Marion (s),j.j.marion (s),j.j.marion (s),0,,,,,,,,,,,66,9.8,15.69,12.5,25,0,0,8,51,0,Linda's lad,Flower flight,,,,54,null,12,0,0,0,0,0,0,0,0,700,2,0,0,0,0,0,0,0,0,0,22536138572,2019-02-17T23:46:36.000Z,0000-00-00 00:00:00
48,2019-02-17T05:00:00.000Z,Angers,2253613857,arr.,3400,11,Haies,3,18.000 €,Wise Mind,H,4,52.9,0,0,,,,,,0,0,0,0 €,inédit,,0,0,0,0,0,0,E. Bonnet,Th 7h 7s 7s (18) 7s 3s As 2s 4s 5s 4h As 8s 1s 12p 8h Ts Ts dér.s 8s 5h 6h dist.s 4h As 4s 7s 5h 4s 1s 2s 1s 5s 8p Ts ,2,2,0,G. Dumont,6s s 7s (18) Th As 4s 8h Ah 3h 5h 5s 8p 11p 5s 4p Ts 5s 4p 3s 3s As 1s 12p 3s 7p Ts 1s 5s As As 2s 11p 6p 1h 4h 5s Ts Ah Th 6h 4s 8p 3s Ts 6s 6p 5s 9p Npl.p 10h 8s 7p 10p 6h 4h 5h 6h 7s ,4,4,0,0,0,0,58,3,9,35,3,6,0,0,0,0,0,0,0,0,0,mlle n.paysan,0,,,,,,,,,,,67,0,0,0,0,0,0,0,3,0,Sageburg,Flawless,,,,0,null,12,0,0,0,0,0,0,1,0,700,0,0,0,0,0,0,0,0,0,0,22536138573,2019-02-17T23:46:36.000Z,0000-00-00 00:00:00
49,2019-02-17T05:00:00.000Z,Angers,2253613857,arr.,3400,11,Haies,4,18.000 €,Fée du Quartier S,F,4,15.6,12,0,,,,,,0,0,0,1 900 €,(18)4hAh9p8p,,0,0,0,0,0,0,J.-S. Lebrun,Ts Ts Ah (18) 6h As 4h As Ah 5s 2s 1s Th Ah 2s 3s 2s 2s As 3h 1s Ts 5h Ah 4s 6h 1h 5h Ts Ah Ts 1s 2s 4s 9h 3h 3s 5s 5s 2h 2s 4s 7s 2h Th 3h 1s 1h 4s 1s 4s 1s 1s 1h 1s 2s 1s 1s 1s 6s 3s 5s 1s 1s 5s 1s Ts 3h 5h 4s 2s 1s Ts 3s 5s 2s As 1s Ts 1h 1s 1s 7h 2s 3s 4s Ts 2s Ts 1s 4s 3s Ts 4s 6h 2s 1s 2s 4h 2s Ah ,4,4,0,D. Bernier,(18) 4p 10p Ts 3s Ah 8s 1s 2s 6p 4h 1s 6s 7s 4s 4p 6h As 5s 6s 4s 7p 5s 1p 5s 3s 1s Ts 10h Ah Ts 9p 3s 7h Ts 6p 9p 3s 3s Ts 3s 4h 4h 8p 2s 3s 4s 2s 11p 2s 3s 4h 4s 4s 4s As 6h 2s 4s As 4s 7s 3p 5s 2s 3s 2s 4s As Ts As 7s As Ts 2s Ah 2s Ts 3s 1s 3s 8s 10h 5s 3s 4s 2s As 6s As 7h 2p 3s dér.s 8p ,4,4,1,0,0,0,94,5,30,137,29,69,0,0,0,0,0,0,0,0,0,mme as.bernier,0,,,,,,,,,,,68,0,14.29,20,30,0,0,10,14,0,Apsis,Cargyliose,,,,0,null,12,190000,0,190000,0,190000,0,0,0,680,0,0,0,0,0,0,0,0,0,0,22536138574,2019-02-17T23:46:36.000Z,0000-00-00 00:00:00
50,2019-02-17T05:00:00.000Z,Angers,2253613857,5e,3400,11,Haies,5,18.000 €,Pessac,H,4,6.4,0,47,,,,,,0,0,0,16 050 €,Ah(18)7s4hAh,Ah (18) 7s 4h Ah 3h 1h 4h 6 dist.h (17) 5p ,10,7,4,10,3,1,A. Gasnier,(18) 5h Th 4h As 1h 9s 2h 4h 4h Ts 9h 7s Ah 12h Ah 2s Ah 5s 1s 1s 2s 13h 9h 2s 2h Ah Ts Ah 7h 7s 7s 4s 3s 6s 2s 1s 6s 11h Ts 3h 2h As 5s 8h Th 9h 7s 5s 1s 3s 4s 6p 5s Ah As Th 5s 4s 3h 1s 4s 3s 5s Ts 5h 7s Ts Th 4s 1s Ah 8h 4s As 8s Ts 6s 2s 6s 4s 2s Th 6s Ts 7s 10h Ts Ts 3s 1s Ts As 2s 2s 1s 4s Ah 8h 1s 1s ,2,2,0,L. Maceli,5s Th Th 5s (18) 7s 5h Ah 5h 7s 5h 4h 4h 9s 1h Ah Th As Ah Ah 2h 2p 9p 1h 7h 4h 6h dér.h 11h 3h As As 5s 8h 2h 6s 6h 3s Ah 11h Ah As Ah 7h Ah 5h Ah Ah 3h 8h 8h 5h Th 6h 4s 3h 2h 13h 2s 7h 7h 5h 1h Ah 2h 3s 6h 5h 6h 6p Ts 4s 8h As ,1,1,0,9,1,2,73,3,14,188,28,60,Cagnes-sur-Mer,18.000 €,9,3400,arr.,15,K. Herzog,J. Baudron,jpj .dubois,f.giordano,0,,,,,,,,,,,68,0,0,16.92,38.46,0,0,65,0,0,Elusive city,Passing burg,,,,55,null,10,1524000,864000,660000,0,1524000,0,0,0,680,0,0,0,0,0,0,0,0,0,0,22536138575,2019-02-17T23:46:36.000Z,0000-00-00 00:00:00
51,2019-02-17T05:00:00.000Z,Angers,2253613857,7e,3400,11,Haies,6,18.000 €,Carlito's Way,H,4,34.2,0,62,,,,,,0,0,0,0 €,(18)13pAsAh9h,(18) 13p As Ah 9h ,13,10,10,9,0,0,M. Farcinade,2h (18) 1h 4s 7h 5h Ah Ah 5h 7s Ah Ah 4h 6h 6s Ah Ah 5h 9h 6h Ah As 4h 5s 3h 5h 5s 7h 6h 2h 12h Th 9h Ah 4h 7h Ah Th 9h 3h Ah 8h Ah 7h 6h 4h 6h 4h 4h 5h 7h 3h 2h Th 6h 4h Th 2h 2h 8s 10s 6h 6h 5s 2h 3h 3h 5s 8p 7h 3h 6h 4h 4h Th 10h 4h As 3h 4h 5h 5s 10h 5h Ah 6h 6s 8h 8h Ah Ah 6s Ah 8s Ah 10h Th Ah 2h 4s 7s ,1,1,0,J. Bertran de Balanda,rph 1p 2p 9p 9p 6p 14p 11p 3p (18) 12p 4p 13p 13p 9p 4p 2h 6p 7h 4h Ts 11p 13p As 13p Ah 3h Ah 9p 2p 5s 13p 7p 14p 9p Ts 6h Ah 8p 14p 3h As Ah Ts 5s 6p 5s 12p Th 7p 11h As 5s 13p 15p 3h 4s 5h 6p 10p Ts 7p 1p Ah 6h 10p 2h 8p 7h 2p As Ah 1p 1p 10p 6p 8p Ah 9h 10p 7p 1h 6p 6p 6p 3h As 8p 6p 2h 9p 10h As 6p 8p 1h Ah 3p 5h Ah 2h ,1,1,0,4,0,0,165,6,26,104,1,15,Pornichet,12.000 €,16,1700,13e,83,M. Androuin,J. Bertran de Balanda,mme c.martineau,mme c.martineau,0,,,,,,,,,,,68,0,0,25,37.5,0,0,8,5,0,Blue bresil,Take this waltz,,,,0,null,10,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,22536138576,2019-02-17T23:46:36.000Z,0000-00-00 00:00:00
52,2019-02-17T05:00:00.000Z,Angers,2253613857,2e,3400,11,Haies,7,18.000 €,Hera of The Glade,F,4,9.8,6,14,,,,,,0,Oeil/A,0,7 360 €,AhDér.hAh(18)Ah,Ah dér.h Ah (18) Ah 4h 17p 9p 9p 12p 9p 5p 5p 3p 6p ,10,0,0,0,0,0,D. Ulinski,(18) Ah 5h 1s Ah 2s 4h 3s As Ts 2s Th 2s Ts 3s 2s 2s 4h 3s 2s 6s 1h 4s 1s 5s 4s 2s 4s 4p 4h 3s 2s 3s 6h 1s 4s Th 4s 2s 2s 3s 4h 2s 3h 3s 2s 4h 4h 4s 3s 4s 2s Ts 6h 4s 1s 4h 5s Ts 6h 2s 4s 5s 7s Ah 6h Ts 5s 3s 5s 4s Ts 3s 7s 2s 4s 5s 4s Ts 2s 5s 5s As 5s 3s 1s Ah 6s Ts 8s 5s 3s 6s 8s 5s 2h 5h 3s Ts 4s 3s ,1,1,0,E. Caroux,5p 9p 8p 9p 14p 10p 8p 9p Ah 10p As 9p 5p 7p 4s 17p dér.h 7p 2p 3p 5p 14p 6p 5h 9p Ah (18) 5p 2p 7h 5p 8p 10p 12p 8p Ah Ah 2p 5p 3p As 13p 11p 10p 4h 5s 2p 9p 7p 7p 11p 9p 6p 12p 4s 7p 9p 14p 17p 3p 4p 2s 8p 9p 10p 10p 9p 8p 6p 9p 8p 6p 1p 4p 9p Npl.p 3s 14p 5p 4p 7p 3p 9p 4p 4s 8p 4s 3p 11p 4s 3p 12p 9p 5p 5s 2s 16p 7p 11p 13p 3p ,1,1,0,14,0,1,208,6,43,101,6,38,Pau,18.000 €,10,3300,arr.,46,P. Lucas,E. Caroux,pr.nicolas,pr.nicolas,0,,,,,,,,,,,68,0,100,0,0,0,0,0,1,0,Tirwanako,Dawn of la garenne,,,,56,null,12,304000,0,304000,0,304000,0,0,0,680,0,0,0,0,0,0,0,0,0,0,22536138577,2019-02-17T23:46:36.000Z,0000-00-00 00:00:00
53,2019-02-17T05:00:00.000Z,Angers,2253613857,8e,3400,11,Haies,8,18.000 €,Adieu Lamy,H,4,62.5,0,451,,,,,,0,0,0,0 €,(17)12p8p,(17) 12p 8p ,12,8,0,0,0,0,A. Baudoin-Boin,8h Ah Ah As As 6s (18) Ah Ah 4s Ah As 2s As 7s Ah 3h 2h 2s 7s As 4h Ts Ah 4h Ah 2h 2s 6s 4s 4s 3s 4s 5s 6s As 4h 3s Ts 1h 7h 2h 3s 1s 5s 6s 5s 1s Ts 6s 3s 1s 3h 5s 3h 6s 4s 4s 1s 2s 4s 4s 5h 1s 4s 6s 3s 5s 3s 7s 9h 3s 8s 5s 3s 5h 5h As 1s 7s 7s Ah 6s Ts Ts 4s 6s 6s 9s 4s 5s 4s 1s 3s 10s 3s 5s Ah 5s 3s 3s ,3,3,0,O. Sauvaget,s 8s 6h dér.s Ts (18) Th 2h 9h 4h Ah 3h 7h 5p 2h Npl.p As Ah 6s 6s 4p Ah 9 dist.p 5s Ah 4p Ah 8h 8p 2p Ts 5s 1s 7s 5s 8p As 3s 8s 1s 3p As 4h Ts 7p As 5s 4h 1s 5h ,3,3,0,2,0,0,49,3,9,115,9,34,Angers,18.000 €,14,2000,12e,75,J. Cabre,O. Sauvaget,m.pehu,m.pehu,0,,,,,,,,,,,65,4.17,16.67,0,0,0,0,17,24,1,Linda's lad,Slamy,,,,0,null,10,0,0,0,0,0,0,1,0,680,0,0,0,0,0,0,0,0,0,0,22536138578,2019-02-17T23:46:36.000Z,0000-00-00 00:00:00
54,2019-02-17T05:00:00.000Z,Angers,2253613857,6e,3400,11,Haies,9,18.000 €,Plate Bande,F,4,5,7,35,,,,,,0,Oeil/A,0,5 040 €,3h(18)3h7hTh,3h (18) 3h 7h Th 16p 11p 7p 14p 6p 6p (17) 4p 10p ,3,3,7,10,16,11,J.-C. Gagnon,5h 4h 2s 3h 8s 4h (18) As 3h 5h Ah 4h 1h 1s 3s 4h 6s Ah 5s 2s 8s 3s 1h 2s Ah 2s Ah 5s 2s 4h 4h 5h 1h 1h 3s 1s 5h 2h 2h Ts 3h 1h 3h 4s 5s 1h 7h 1h 2h Ts 2h 5h 7s 1h 4h Th Ah As As 2s Th 2h 3s ,1,1,0,E. d' Andigne,3p 3h 10p Ts 13p 9p (18) 3h As 9h 6s 3s Ts 8p 4s 5s 3s 3h 6s 6s 6s 6s 10h Ts 5h 4s 5s 9h 9h Ah Ah 8s ,1,1,0,12,0,2,31,0,6,62,10,29,Pau,18.000 €,9,3300,3e,5.8,J.-C. Gagnon,E. d' Andigne,e.d' andigne,e.d' andigne,0,,,,,,,,,,,66,0,0,33.33,33.33,0,0,6,0,0,Planteur,Autoritaire,,,,55,null,10,504000,0,504000,252000,252000,0,0,0,660,2,0,100,0,2,0,0,0,0,0,22536138579,2019-02-17T23:46:36.000Z,0000-00-00 00:00:00
55,2019-02-17T05:00:00.000Z,Angers,2253615876,8e,3800,12,Steeple-chase,1,28.000 €,Caboy,H,7,26.1,0,16,,,,,,0,Oeil,0,51 590 €,TsAs(18)1s6h,Ts As (18) 1s 6h Ts 3s 7s 1s 7s As rps (17) 4s 1s 5p 2s 2s 2s Ts (16) 6s Ah 1h 6p ,10,10,1,6,10,3,A. Beaudoire,6s 6h 1s 2s 6h As 4h 7s 9s Ts 3s 2s Ts 1s 1s Ts 6s Ah 1s 6s Ah (18) 3s Ah 9s 5s 5s Ah As Ah As Ah Ts 6h Th 3s 5s 9s 5h 5h 6h 6h 2h 4s Ts 4s 3h 6s 1s 3h 3h 2h 1s 3s 1h 5s 4s 1h 3s 5s 4s Ts Ah Th 7s 6s 4s 3s Th 4h 1h Ts Ts 1s 3h 2h 2h 3h 6h 6h 8h 3h 2h 2h 8s 1h 5h 1s 3h 7s 6s 3h 1s 3s 5p 5s 6s Ts 7h ,1,1,0,E. Leray,1s 2s 5s s Ah Ah 2s As Th Ts 9s 4s 2s As 1s 4s Ah Ts 12p As 6h 4s Ah 7s As Th Ah 2h (18) As 8s 3s As Th Ah 5h Ah 6s Ah 4s 9s 1s 8h Th 6h Th 5s 2h 11h 6h 7s 7s 8s 4s 1s 8s 4s 7p Ts Da 1s 2s 5s 13p 6s 2s 5s 1s Ts 7s 6a As 8s Ah 7s 5s Ah 10p 10p 11p 13p As 1s 3s 4s Ts 4s 8p 10p 3s 2s 4p 4s 7s Ah 14a 1s 5a Ts 4s Npl.p ,3,3,0,22,4,8,252,20,62,98,13,36,Pau,100.000 €,16,4000,tbé,17,K. Nabet,E. Leray,d.dugast,d.dugast,0,,,,,,,,,,,72,10.29,20.59,50,50,50,50,2,68,2,Nidor,Cadouya girl,,,,58,null,,6244000,4317000,1927000,0,2969000,0,0,0,720,0,0,0,0,0,0,0,0,0,0,22536158761,2019-02-17T23:46:25.000Z,0000-00-00 00:00:00
56,2019-02-17T05:00:00.000Z,Angers,2253615876,3e,3800,12,Steeple-chase,2,28.000 €,Divine de Thaix,F,6,15.5,9,79,,,,,,0,0,0,55 295 €,(18)10h1h2s3s,(18) 10h 1h 2s 3s 3s 2s 5h 3s 1s 4s Ah (17) 2h 1h Th 6h 2h 6p 6h (16) 5p 4p 1p 4p 8p ,10,1,2,3,3,2,M. Viel,Th 1s 1h Dm 10a 3h 3s Da 7m 12m 3a 7m 1m 12a 9a 10m Dm 2s Ah As Dm 11a 1h 5h Ah 1a Dm 9a 12a Dm 3h 7h As 4h Ah 5h 1h As 7h 3a 3s Ts 1h Ts 3h (18) 1m 7h 4h 1h 6s 8h Th Da 12a 7a 8m Ah 9h 2s 2h 1m 5m 6a 2h 8s 5m 6h 1h 4a 5m Ah 4s 6s 4h 6m 6h 3h 5m Da Th 4s 6h 10h 1p 10a 2m Npl.a 4s 5m 12m 6m 7m 3s Dm 8m 5s 6p 7m 2s 10m ,3,3,2,L. Viel,Th 3p 1s 1h 2h 3h 3s 13p As Th 1h 5h Ah 14p 11p 6h 3h 7h 4s As 6h 4h Ah As 5h 1h 4s As 7h 6s 6p 16p 3s Ts 5h 1h 6s Ts Ah 3h (18) 7h 4h 6h 9h 7h 1h 6s 5s 8h Th Ah 9p 9h 2s 2h 2h 4s Ah 2h 5s 8s 10p 6h 5h 1h 8h Ah 5h 6s 6h 4s 4s 6s 4h Th 4h 2h 3h 6h 1s 2s 6h 4h 10h 14p 1p 8h 4s 2s 2p 7p 1h 2s 5s 13p 8p 4h 8h 8p 6p ,4,4,3,23,4,11,325,29,98,282,22,68,Auteuil,69.000 €,18,3600,10e,8.8,M. Viel,L. Viel,l.l.viel (s),l.l.viel (s),0,,,,,,,,,,,68,7.44,37.19,0,27.27,0,0,11,121,3,Voix du nord,Star'ela,,,,57,null,,9132000,3600000,5532000,0,7500000,0,0,0,720,9,0,55.56,0,5,0,0,0,0,0,22536158762,2019-02-17T23:46:25.000Z,0000-00-00 00:00:00
57,2019-02-17T05:00:00.000Z,Angers,2253615876,tbé,3800,12,Steeple-chase,3,28.000 €,Allegro des Isles,H,9,6.6,10,60,,,,,,0,0,0,17 900 €,(18)5s2s3s3h(17),(18) 5s 2s 3s 3h (17) 9h (16) 6h 1h 3h 5h (15) 1p 1p 1p 5p 2p 1p ,5,2,3,3,9,6,A. Poirier,1h 1h 1h Ah 7h 10h 2h 1h Ah (18) As Ah 2h 8h 1h Th Ah 1h 4h 7p 1s 6h Ah 1p 2h 12h 1h 2h Ts Ah 2h 1p 1p 1h 7h 3s 3s Th 5h 5h 1p 5h 2h 4h 2h 1h 4s 7s 9h Th 5h 7h 4s 5h 10s 5s 5s 3h 7h 3h Ts 11h 4s 1s 3h Ts 4p 1s Ah 5s 8h 1s 6h Ah 6s 9s 5s Ah 8s 3h Ah 2s 2h 6h 3h 3s 6h 6h 8h 4h 6s 1h 6h 4s 10h 3h 4s 1h 3s Ah 1h ,3,3,0,Fab. Foucher,Th 10p 7p As 8p 12p 6p 5s 4p 3p 8p (18) 7p 2p 5s 9h 6p 13p 1h 5h 2s 3p 10p 4p 6p 7p 3s 3s 4p 5p 6p 4h 2p 12p 10p 5p As 6p 3p 2p 4s 7s 4p 1p 1p 3p 5p 3h 8p 2p 2p 12p 2p 12p 4p 5h 2p 5p 7p 9p 4h 6p 2p Ap 4p 5s 8p 7p 2p 2p 1p 5p 8p 4h 7s 7s 4s 3h 5p 2p Ts 6s 1p 13p 2p 7h 6p 5h 5p 7p 1p 4p 10p 5p 3p 3h 4p 4h 1p Tp 2s ,3,3,0,15,5,10,169,15,57,109,25,47,Pau,54.000 €,14,4000,5e,4.3,G. Masure,Fab. Foucher,f.foucher,f.foucher,0,,,,,,,,,,,70,13.33,30,19.51,48.78,100,100,41,30,1,Network,Nylia des isles,,,,57,null,,5465000,2304000,3161000,0,2420000,0,0,0,700,0,0,0,0,0,0,0,0,0,0,22536158763,2019-02-17T23:46:25.000Z,0000-00-00 00:00:00
58,2019-02-17T05:00:00.000Z,Angers,2253615876,6e,3800,12,Steeple-chase,4,28.000 €,Dont Stop Theparty,H,6,8.6,8,16,,,,,,0,0,0,60 315 €,6s2s(18)As4s,6s 2s (18) As 4s 3s 8h 5h (17) 1p 4s 2s 1s 1h 2h (16) 3p 2p 2p 5p 3p ,6,2,10,4,3,8,J. Charron,11h 7s 3h 4s As 5h 8h 6s 5h Ah (18) 1h 1h 5h 3h 4s Ah 4s 5s 5h 8h Ah Ah 6h 4s 4h Th 2h 11s 2h 1h 2s 2h 4h 5h 5h 9h 2s 4h 5h 1h 3h Th 12h 1s 8h Ts 2h 4s 6h Ah 7s 5h Th 5s 3h 6h 6h 4h 4h 8h 4h 9h 4h 7h Ah 3h Ah 4h 3h 1s 3h Ts 5h 6h 2s 6h 7h 3h 10h 5s 3h Ah 3s 7h 7h 2s 5h 1s 1s Ts 10h 6h Ts 1h 3s 5h 6h 5s 1h 9h ,5,5,0,Mlle A.-S. Pacault,4h 2s 4h 7s Ts 3s 5s 10s 8s 6s Ah 1s 2h 7h Ts 1h 2s 3s 6h 5h Th Ah 6s As 6s 4s 2s As 4s 1s Ah 2h 5h 7h 3s 2s 7h Ah (18) 4s 6s 4s 3s 5h 2s 1h 2h 8s As Ah 3h 1h 5h 3s 2h 3h 2s Th 1p 2h Ah 5s 4s 7p 9h 4h Ah 3h 3h Th 1p 10h 5s 1p 11p 1s Th 4h 5p 11h 1h Ah 5h 3h 1h 3h 1p 5p 4p 2p 3p 2p 1h 6h 5p 2h 7h 3s 1p 2p 8p ,4,4,0,18,3,11,144,17,59,131,14,40,Pau,100.000 €,16,4000,6e,21,G. Ré,Mlle A.-S. Pacault,g.lenzi,g.lenzi,0,,,,,,,,,,,70,14.29,28.57,14.89,38.3,0,0,47,7,0,Apsis,Initiale royale,,,,61,null,,8583000,3168000,5415000,1142000,1331000,0,0,0,700,0,0,0,0,0,0,0,0,0,0,22536158764,2019-02-17T23:46:25.000Z,0000-00-00 00:00:00
59,2019-02-17T05:00:00.000Z,Angers,2253615876,7e,3800,12,Steeple-chase,5,28.000 €,Derby des Pictons,H,6,7.4,6,70,,,,,,0,Oeil/A,0,46 035 €,(18)2h2h1s1s(17),(18) 2h 2h 1s 1s (17) 5s 6s 5h 8s 6s Th 2s 4h 1s 8p (16) 5p 9h ,2,2,1,1,5,6,L. Solignac,7h Ah Ah 6s 6s As Th 6h Ah Ts 6h (18) 7s Ah Ah 2h 9h As Ah Ts Th 4h As 2s 2h 4h 12h 2s 6s Ah 2s 3s 6s dér.h 4s 5h Ah 4s 2s 7s As 4s Ts 3s 2s 5s 5s 2h 5h 6h 8s Ah 4h 7s 4h As 8s 5h Th Ah Ts 5h Ah 7s Ah 3s 5s As 4s 5h Ts 5s 8s Th 9h 1h 5h 4h 10h Ah 1s 5s 1s 5s 6h 7h Ah 5s 7s 2s 5s 6h Ts 6s 4s Ts 3s 2h 5s As 3h ,2,2,0,O. Sauvaget,s 8s 6h dér.s Ts (18) Th 2h 9h 4h Ah 3h 7h 5p 2h Npl.p As Ah 6s 6s 4p Ah 9 dist.p 5s Ah 4p Ah 8h 8p 2p Ts 5s 1s 7s 5s 8p As 3s 8s 1s 3p As 4h Ts 7p As 5s 4h 1s 5h ,3,3,0,16,3,6,49,3,9,131,4,23,Angers,22.000 €,16,4100,2e,3.8,L. Solignac,O. Sauvaget,scea marais des pictons,scea marais des pictons,0,,,,,,,,,,,70,4.17,16.67,7.14,19.64,25,75,56,24,4,Khalkevi,Selaia,,,,58,null,,6106000,3243000,2863000,0,3583000,0,0,0,700,6,33.33,66.67,2,4,4,25,75,1,3,22536158765,2019-02-17T23:46:25.000Z,0000-00-00 00:00:00
